volume,opening,company,num_deals,value,high,low,change_per,date,close,change
"136,901,652","6,315.76",main_index,"73,342","2,882,964,390.85","6,321.77","6,248.82",,2010/01/26,"6,256.16",
"147,143,425","6,301.94",main_index,"73,429","3,151,273,804.85","6,342.31","6,300.87",,2010/01/25,"6,315.76",
"137,069,815","6,295.92",main_index,"73,724","2,958,563,098.90","6,321.51","6,280.88",,2010/01/24,"6,301.94",
"173,962,740","6,382.04",main_index,"86,021","3,429,148,008.20","6,382.04","6,252.77",,2010/01/23,"6,295.92",
"184,119,745","6,368.80",main_index,"88,061","4,515,423,617.00","6,423.52","6,368.80",,2010/01/20,"6,382.04",
"181,350,751","6,409.04",main_index,"87,688","3,760,290,867.95","6,410.04","6,360.00",,2010/01/19,"6,368.80",
"218,800,811","6,393.65",main_index,"96,082","4,194,270,180.25","6,424.68","6,373.70",,2010/01/18,"6,409.04",
"156,767,175","6,326.19",main_index,"76,731","3,256,117,305.40","6,396.49","6,307.66",,2010/01/17,"6,393.65",
"172,499,510","6,262.83",main_index,"80,781","3,421,138,371.50","6,332.94","6,238.20",,2010/01/16,"6,326.19",
"182,323,814","6,266.26",main_index,"80,124","3,543,438,238.75","6,304.05","6,242.21",,2010/01/13,"6,262.83",
"140,099,196","6,291.39",main_index,"69,049","2,680,820,382.35","6,291.39","6,238.65",,2010/01/12,"6,266.26",
"117,497,354","6,318.14",main_index,"70,524","2,808,262,595.50","6,318.14","6,248.62",,2010/01/11,"6,291.39",
"126,876,127","6,321.73",main_index,"79,661","3,126,038,494.95","6,343.44","6,307.55",,2010/01/10,"6,318.14",
"132,814,435","6,260.90",main_index,"77,502","3,022,980,102.15","6,321.73","6,260.90",,2010/01/09,"6,321.73",
"110,933,286","6,239.10",main_index,"65,908","2,563,325,148.45","6,269.81","6,232.71",,2010/01/06,"6,260.90",
"113,554,497","6,201.76",main_index,"68,241","2,966,438,522.20","6,254.03","6,201.76",,2010/01/05,"6,239.10",
"90,198,332","6,149.91",main_index,"55,598","2,262,187,714.85","6,202.32","6,134.72",,2010/01/04,"6,201.76",
"74,912,010","6,141.63",main_index,"50,553","1,717,553,142.50","6,152.54","6,123.91",,2010/01/03,"6,149.91",
"64,878,169","6,121.76",main_index,"48,838","1,550,578,659.65","6,142.57","6,110.43",,2010/01/02,"6,141.63",
"93,165,394","6,121.78",main_index,"64,878","2,153,720,817.60","6,147.10","6,082.42",,2009/12/30,"6,121.76",
"110,232,201","6,177.75",main_index,"72,679","2,590,547,803.10","6,189.21","6,093.44",,2009/12/29,"6,121.78",
"128,289,046","6,254.67",main_index,"74,400","2,998,992,693.65","6,264.52","6,169.25",,2009/12/28,"6,177.75",
