Date,Open,High,Low,Close,Volume,Num_deals,Value
2009-08-08,5769.99,5804.73,5767.86,5777.38,206445552,305969,4179544504.45
2009-08-05,5779.33,5791.12,5757.71,5769.99,99608129,104476,2858309716.45
2009-08-04,5818.37,5836.49,5768.65,5779.33,139218492,238067,4064739141.25
2009-08-03,5767.94,5820.41,5761.91,5818.37,135768144,94722,4126651619.95
2009-08-02,5786.31,5786.36,5706.46,5767.94,132468583,109962,3717123190.00
2009-08-01,5778.14,5857.66,5776.57,5786.31,149811461,121955,3983471030.45
2009-07-29,5778.91,5783.96,5720.76,5778.14,149997328,234830,4565991354.65
2009-07-28,5839.41,5862.71,5768.20,5778.91,151086929,129589,4271681941.35
2009-07-27,5817.13,5878.80,5816.01,5839.41,201593303,242545,5551890649.70
2009-07-26,5828.56,5848.88,5798.81,5817.13,188732649,132386,4938803518.05
2009-07-25,5670.52,5833.63,5670.52,5828.56,233025464,151301,6243354248.60
2009-07-22,5748.82,5756.58,5667.64,5670.52,200056039,154383,5695214277.20
2009-07-21,5717.65,5751.15,5681.53,5748.82,229985094,146306,6087315875.75
2009-07-20,5675.95,5717.82,5642.18,5717.65,208448468,135337,5460756089.70
2009-07-19,5774.72,5777.64,5641.49,5675.95,219141595,158674,5972857382.65
2009-07-18,5631.78,5777.49,5630.52,5774.72,234740137,150260,5882749287.40
2009-07-15,5576.62,5674.28,5576.61,5631.78,174975715,132693,4640037308.50
2009-07-14,5448.07,5588.83,5448.07,5576.62,182055656,150151,4939400612.05
2009-07-13,5456.14,5459.81,5390.82,5448.07,131377590,220074,4276655461.80
2009-07-12,5472.29,5499.52,5426.94,5456.14,150020347,116119,3735526743.35
2009-07-11,5413.23,5472.36,5393.52,5472.29,128602931,98126,3301373129.35
2009-07-08,5457.71,5458.08,5374.18,5413.23,143063561,120612,3707007820.30
2009-07-07,5407.31,5471.71,5407.31,5457.71,144424697,111616,3708445009.15
2009-07-06,5496.72,5496.72,5394.06,5407.31,160345892,127409,3872032245.50
2009-07-05,5467.81,5513.05,5463.52,5496.72,146140612,122402,3871461354.30
2009-07-04,5599.38,5599.38,5444.53,5467.81,193519185,141004,4684862372.10
2009-07-01,5596.46,5605.86,5524.39,5599.38,190635981,154923,4983232691.45
2009-06-30,5553.08,5641.51,5553.08,5596.46,212351475,154872,5326281243.50
2009-05-18,5941.54,5989.15,5933.58,5980.36,341157135,204826,8358594470.40
2009-05-17,5871.57,5941.54,5843.05,5941.54,287854107,171363,7191101344.60
2009-05-16,6044.78,6044.78,5808.09,5871.57,367935967,215677,8676968173.85
2009-05-13,6017.66,6077.75,6008.32,6044.78,351350352,212186,8370624537.15
2009-05-12,5947.94,6051.69,5904.00,6017.66,376710428,205553,8807208951.74
2009-05-11,6025.71,6027.09,5938.45,5947.94,502343072,226808,9998759867.45
2009-05-10,6019.69,6078.56,5935.45,6025.71,481481828,250745,11109203741.42
2009-05-09,5802.14,6019.93,5802.14,6019.69,541613264,231045,10490757327.64
2009-05-06,5800.29,5893.51,5758.48,5802.14,384978757,225315,9451674381.00
2009-05-05,5738.29,5815.41,5714.77,5800.29,470024843,257987,9936239450.24
2009-05-04,5626.76,5740.90,5626.76,5738.29,459327655,243538,9253666787.94
2009-05-03,5644.11,5655.32,5563.26,5626.76,288369248,193382,6463539997.05
2009-05-02,5625.51,5735.09,5622.53,5644.11,422420391,240910,8856511828.40
2009-04-29,5471.90,5625.71,5470.28,5625.51,425830571,227744,8777792341.55
2009-04-28,5420.79,5471.90,5402.30,5471.90,234119127,157217,5244262197.74
2009-04-27,5440.30,5509.12,5386.94,5420.79,275770302,172298,6177655872.39
2009-04-26,5380.22,5483.75,5328.11,5440.30,389990051,222311,8435095341.05
2009-04-25,5216.84,5391.67,5216.84,5380.22,325634085,187847,6788585758.64
2009-04-22,5055.93,5218.67,5053.09,5216.84,348364105,199087,6982297486.75
2009-04-21,5218.69,5218.69,4893.51,5055.93,334637192,192854,6433336661.05
2009-04-20,5250.22,5250.22,5096.68,5218.69,251370048,171419,5291674123.35
2009-04-19,5466.49,5495.45,5215.19,5250.22,389935457,239049,8420601986.95
2009-04-18,5377.24,5479.90,5377.24,5466.49,335481764,184895,7005869802.79
2009-04-15,5444.09,5444.21,5313.69,5377.24,344657170,186750,7035454796.00
2009-04-14,5308.42,5444.09,5308.42,5444.09,338752415,183647,6942017448.65
2009-04-13,5202.57,5343.65,5179.12,5308.42,300192831,166853,5740198550.80
2009-04-12,5200.17,5229.15,5168.06,5202.57,286426036,167655,5414276320.50
2009-04-11,5039.03,5250.98,5039.03,5200.17,312478215,176901,6314338522.62
2009-04-08,5052.55,5052.55,4946.99,5039.03,212267934,153682,4340040959.50
2009-04-07,5082.54,5085.59,5026.40,5052.55,258065395,159469,4965881219.74
2009-04-06,5000.95,5095.42,4993.05,5082.54,309240249,166850,5593315773.03
2009-04-05,4966.38,5052.11,4933.36,5000.95,347084422,186851,6314103933.19
2009-04-04,4717.38,4967.58,4717.38,4966.38,346388584,163826,6149126136.00
2009-04-01,4703.75,4733.80,4693.88,4717.38,160759199,119435,3304843516.99
2009-03-31,4632.51,4703.75,4600.62,4703.75,176420344,115742,3356858107.99
2009-03-30,4728.55,4728.55,4614.34,4632.51,220607348,136924,3961714023.24
2009-03-29,4752.37,4785.53,4707.53,4728.55,275940069,145847,4772261355.20
2009-03-28,4642.99,4757.71,4638.91,4752.37,258378782,133586,4590831051.45
2009-03-25,4584.21,4644.08,4534.81,4642.99,206106564,129996,3753685158.24
2009-03-24,4528.57,4646.98,4528.57,4584.21,306304150,167595,5337768590.29
2009-03-23,4473.61,4530.83,4468.70,4528.57,247720169,147288,4511846320.83
2009-03-22,4470.70,4503.84,4424.73,4473.61,260469149,176379,5095587520.49
2009-03-21,4400.21,4471.66,4400.21,4470.70,193620921,257656,3828541102.74
2009-03-18,4339.55,4422.08,4339.33,4400.21,195132942,117405,3626852599.95
2009-03-17,4364.89,4364.89,4303.63,4339.55,173294388,122237,3353669527.45
2009-03-16,4281.26,4371.44,4273.19,4364.89,205537357,123742,3861709868.14
2009-03-15,4269.91,4291.65,4249.30,4281.26,179686179,115908,3373842740.25
2009-03-14,4130.15,4273.95,4127.60,4269.91,251827891,136667,4214834861.80
2009-03-11,4143.23,4219.37,4116.58,4130.15,215274135,137729,3719897293.65
2009-03-10,4130.01,4149.24,4078.83,4143.23,195109947,126450,3377883205.05
2009-03-09,4210.68,4217.71,4068.08,4130.01,193541749,134977,3193523450.15
2009-03-08,4316.91,4317.28,4186.88,4210.68,171952497,127240,2944033971.05
2009-03-07,4348.26,4355.89,4272.81,4316.91,179471788,122587,3090186826.75
2009-03-04,4318.51,4360.83,4313.68,4348.26,191905450,131925,3432776785.95
2009-03-03,4331.74,4331.74,4199.27,4318.51,199395558,128662,3319343179.15
2009-03-02,4414.56,4439.80,4322.37,4331.74,172857851,122121,3348767617.89
2009-03-01,4384.59,4450.72,4384.13,4414.56,191937876,126344,3339047930.80
2009-02-28,4542.11,4542.11,4327.48,4384.59,208014776,139318,3626236678.35
2009-02-25,4531.52,4621.86,4517.64,4542.11,194987288,144083,3812623029.79
2009-02-24,4751.45,4751.45,4472.97,4531.52,254428557,163618,4632193129.35
2009-02-23,4713.75,4783.12,4706.55,4751.45,254230341,151626,4641150195.10
2009-02-22,4675.66,4713.77,4662.90,4713.75,202661989,136423,3678410837.80
2009-02-21,4773.78,4773.78,4640.51,4675.66,197700167,142473,3638716613.25
2009-02-18,4688.89,4773.92,4633.73,4773.78,246919514,159971,4358392849.15
2009-02-17,4894.20,4896.32,4675.64,4688.89,282134138,174450,4902117500.94
2009-02-16,4896.35,4916.09,4875.52,4894.20,242439232,140171,4114322913.70
2009-02-15,4944.18,4971.04,4888.93,4896.35,328653272,176772,5879909509.94
2009-02-14,4847.62,4944.18,4847.62,4944.18,277165103,158639,5162745384.75
2009-02-11,4901.52,4901.52,4788.84,4847.62,285158473,173527,6280867914.85
2009-02-10,4934.63,4975.40,4899.73,4901.52,393033441,215391,7748716260.89
2009-02-09,4909.83,4934.67,4877.55,4934.63,276194645,174243,5516679722.70
2009-02-08,4928.65,4955.78,4884.62,4909.83,386729429,211321,7130594315.90
2009-02-07,4794.56,4929.27,4793.06,4928.65,363295106,202655,6721006798.24
2009-02-04,4790.01,4836.84,4767.36,4794.56,335531312,191030,5911925604.35
2009-02-03,4730.51,4793.84,4722.38,4790.01,295042796,174344,5502995921.35
2009-02-02,4765.92,4776.78,4702.44,4730.51,230218971,160687,4258081299.80
2009-02-01,4808.90,4836.53,4749.34,4765.92,244764773,167046,4644245792.00
2009-01-31,4789.49,4866.50,4783.17,4808.90,277748750,167032,5397473071.60
2009-01-28,4796.90,4803.88,4764.84,4789.49,229444936,148728,4088769151.95
2009-01-27,4772.81,4872.86,4769.45,4796.90,326411843,179155,5955354367.65
2009-01-26,4810.04,4834.75,4754.73,4772.81,295422386,166796,5375422410.54
2009-01-25,4786.83,4812.87,4696.85,4810.04,346229217,193761,6493141986.39
2009-01-24,4556.80,4786.89,4556.67,4786.83,356571943,177016,6434380409.89
2009-01-21,4544.29,4600.75,4426.43,4556.80,312193552,164027,5672670790.05
2009-01-20,4656.48,4656.48,4351.66,4544.29,248246026,146850,4203617699.95
2009-01-19,4649.67,4668.49,4613.95,4656.48,175013652,120280,3252360686.50
2009-01-18,4700.31,4715.39,4614.82,4649.67,213154843,138897,3842797646.65
2009-01-17,4935.33,4935.33,4604.59,4700.31,218668951,145962,3958305548.95
2009-01-14,5079.70,5079.70,4929.27,4935.33,233133787,159047,4273983091.10
2009-01-13,5152.54,5152.54,5027.18,5079.70,271732085,158611,4879194735.30
2009-01-12,5165.61,5184.67,5091.32,5152.54,291478484,158587,5040717704.69
2009-01-11,5160.65,5216.81,5140.73,5165.61,316936116,169606,5693169174.00
2009-01-10,5322.22,5322.22,5049.89,5160.65,344186768,166260,5819079073.10
2009-01-07,5289.73,5344.31,5248.82,5322.22,393262358,199812,7409839413.35
2009-01-06,5180.35,5291.28,5175.67,5289.73,430373473,187601,7477788492.95
2009-01-05,5048.31,5214.31,5035.16,5180.35,469511728,203553,8116026956.50
2009-01-04,5023.22,5081.89,4988.65,5048.31,299124026,171236,5469127219.95
2009-01-03,4802.99,5034.10,4800.18,5023.22,372153665,169546,6267599941.20
2008-12-31,4791.27,4858.63,4777.28,4802.99,258949986,149107,4374680967.65
2008-12-30,4710.77,4798.92,4689.46,4791.27,292120406,138939,4551276204.89
2008-12-29,4686.68,4741.35,4655.42,4710.77,257745787,144894,4093653271.20
2008-12-28,4543.89,4686.73,4532.74,4686.68,242637734,133783,3886095764.30
2008-12-27,4669.05,4669.05,4532.17,4543.89,202763725,117589,2924504522.45
2008-12-24,4743.89,4744.13,4641.37,4669.05,227925527,128302,3369989584.85
2008-12-23,4748.04,4800.96,4727.40,4743.89,249391754,133269,3767141692.90
2008-12-22,4774.08,4826.56,4746.00,4748.04,255366344,139588,4090873855.75
2008-12-21,4705.44,4789.45,4677.27,4774.08,182301126,114198,3370911829.80
2008-12-20,4903.81,4903.81,4698.68,4705.44,185666956,116741,3427901249.90
2008-12-17,4841.92,4960.55,4841.92,4903.81,276934778,139688,4931476592.39
2008-12-16,4842.74,4889.20,4823.26,4841.92,254213392,133911,4409582137.05
2008-12-15,4780.46,4866.00,4778.71,4842.74,198783365,112245,3602941444.04
2008-12-14,4845.25,4856.24,4758.17,4780.46,218441561,123083,4296034939.35
2008-12-13,4654.88,4874.97,4650.54,4845.25,301386535,137015,5176346925.55
2008-12-03,4588.26,4705.13,4588.01,4654.88,265010887,147930,4751984639.35
2008-12-02,4795.76,4795.76,4441.45,4588.26,278445359,161288,5395099134.04
2008-12-01,4738.14,4872.88,4665.65,4795.76,335316798,156674,6000815204.25
2008-11-30,4845.11,4976.42,4612.78,4738.14,491574035,202631,8163772693.14
2008-11-29,4424.23,4851.83,4424.23,4845.11,376451995,168004,5936845128.20
2008-11-26,4490.46,4532.29,4384.28,4424.23,204754944,126400,3722719397.65
2008-11-25,4529.19,4694.06,4482.19,4490.46,353331325,173949,5869137893.95
2008-10-13,5814.60,6371.80,5814.60,6365.23,396836865,199705,8259306207.19
2008-10-12,5794.87,5906.03,5639.96,5814.60,323999033,174854,7087759832.20
2008-10-11,6160.52,6160.52,5734.83,5794.87,340727515,190698,7781649727.10
2008-10-08,6253.72,6253.72,5696.01,6160.52,292697715,176496,7055790533.79
2008-10-07,6726.60,6726.60,6120.49,6253.72,226702211,141342,5241180086.75
2008-10-06,7458.50,7458.50,6724.09,6726.60,51857552,39583,1393237785.05
2008-09-28,6993.13,7489.98,6992.72,7458.50,178668406,145506,4801861357.09
2008-09-27,7133.47,7133.47,6885.52,6993.13,136043912,123223,3461417518.74
2008-09-24,7461.14,7461.14,6961.01,7133.47,142043947,134923,3821784308.49
2008-09-22,7538.65,7544.06,7425.66,7461.14,93896946,107417,2431090801.45
2008-09-21,7586.68,7610.27,7450.38,7538.65,138542201,140211,3698163774.29
2008-09-20,7387.25,7713.07,7387.25,7586.68,211160258,191453,5906662212.15
2008-09-17,7216.71,7484.41,7216.09,7387.25,210024588,219142,5517714325.68
2008-09-16,7255.15,7282.01,6932.41,7216.71,228169386,413658,5502320047.75
2008-09-15,7759.07,7759.94,7194.00,7255.15,149387210,110957,4487965401.80
2008-09-14,7802.25,7826.12,7539.78,7759.07,137914374,123573,4084312451.78
2008-09-13,8128.10,8141.29,7790.31,7802.25,95832708,90633,3050201336.90
2008-09-10,8030.69,8141.90,7936.24,8128.10,102410629,95157,3500791232.50
2008-09-09,8245.21,8268.05,8009.40,8030.69,115337362,101792,3865081487.75
2008-09-08,7907.52,8277.01,7906.57,8245.21,198131009,126827,6279043924.00
2008-09-07,8044.79,8117.70,7867.46,7907.52,149776163,124720,5027040287.75
2008-09-06,8504.72,8504.72,7851.44,8044.79,185645314,151632,6201252550.00
2008-09-03,8590.37,8605.38,8482.93,8504.72,69984147,78491,2977712648.00
2008-09-02,8751.87,8754.80,8567.79,8590.37,77043381,85854,3445662036.50
2008-09-01,8757.04,8780.02,8718.64,8751.87,60802066,62468,2143620424.25
2008-08-31,8713.87,8782.85,8687.60,8757.04,86307330,100041,3245946707.00
2008-08-30,8898.97,8898.97,8677.73,8713.87,119172671,138085,4588481918.00
2008-08-27,8981.99,8997.56,8888.42,8898.97,152459637,158688,5884209486.50
2008-08-26,8933.79,9001.21,8897.13,8981.99,148432213,144758,5492482367.00
2008-08-25,8899.27,8941.08,8781.81,8933.79,149126644,142037,5413824652.00
2008-08-24,8901.90,8994.00,8850.64,8899.27,214773011,177919,7137910570.00
2008-08-23,8463.71,8902.79,8463.71,8901.90,253173963,203182,8758317349.25
2008-08-20,8418.96,8469.32,8366.56,8463.71,101407378,154602,3816783412.25
2008-08-19,8411.40,8477.53,8376.32,8418.96,133904141,218668,4973100400.50
2008-08-18,8357.23,8411.40,8251.01,8411.40,125557264,386411,4672314673.00
2008-08-17,8331.63,8433.48,8331.15,8357.23,144538016,161796,4889991800.25
2008-08-16,8188.30,8334.10,8188.30,8331.63,169052348,172932,5321483832.00
2008-08-13,8165.42,8228.42,8133.43,8188.30,138571107,146168,4645972081.50
2008-08-12,8067.62,8199.36,8014.15,8165.42,102752069,124099,3862213820.25
2008-08-11,7884.14,8094.15,7870.13,8067.62,142165267,143284,4763597658.50
2008-08-10,8173.97,8178.51,7810.54,7884.14,131140231,151877,4514224959.50
2008-08-09,8451.06,8451.06,8173.57,8173.97,102859935,136681,3504547296.50
2008-08-06,8502.20,8539.04,8450.15,8451.06,98961330,129785,3351161532.25
2008-08-05,8469.77,8505.91,8380.02,8502.20,98956503,130709,3683964152.50
2008-08-04,8627.24,8632.00,8454.84,8469.77,94995738,136761,3555303552.25
2008-08-03,8633.50,8693.31,8608.92,8627.24,120375692,161867,4298570349.25
2008-08-02,8740.74,8740.74,8519.90,8633.50,167859277,200739,5852300298.25
2008-07-30,8773.05,8822.13,8702.96,8740.74,156774943,211807,5540159694.00
2008-07-29,8805.45,8853.03,8664.70,8773.05,242422520,304065,8137517964.25
2008-07-28,8942.89,8942.89,8771.03,8805.45,406913119,733901,13265025098.50
2008-07-27,9022.31,9044.27,8931.61,8942.89,144980090,159595,5849930841.25
2008-07-26,9080.87,9080.87,8961.87,9022.31,149580337,163174,5989058756.25
2008-07-23,9108.42,9141.47,9039.62,9080.87,154335906,191874,6561934056.50
2008-07-22,9096.16,9117.15,9035.69,9108.42,163886046,199002,6537919519.25
2008-07-21,9081.65,9126.72,8996.20,9096.16,170095842,188858,6850913092.25
2008-07-20,9073.80,9122.10,8921.66,9081.65,221444679,225280,8442995732.00
2008-07-19,8861.24,9163.15,8842.00,9073.80,245681712,237574,9079949731.75
2008-07-16,8706.77,8878.91,8512.32,8861.24,198678395,490928,6997056766.00
2008-07-15,9099.20,9099.34,8585.29,8706.77,193735366,207420,7004537661.75
2008-07-14,9145.03,9161.98,9079.66,9099.20,161605128,440875,6920992339.50
2008-07-13,8995.07,9183.15,8990.72,9145.03,195114085,213940,8108961001.00
2008-07-12,8998.28,9039.63,8879.42,8995.07,173429136,193066,6417116319.75
2008-07-09,9293.45,9306.07,8978.26,8998.28,205191396,222331,8500652979.25
2008-07-08,9517.32,9524.23,9241.02,9293.45,178930787,208097,7892172101.25
2008-07-07,9483.23,9567.26,9483.23,9517.32,166687451,210285,7384476892.75
2008-07-06,9378.34,9483.23,9276.03,9483.23,190874365,204703,7775015009.75
2008-07-05,9467.68,9472.85,9359.20,9378.34,173230455,192814,7055800216.50
2008-07-02,9385.19,9474.78,9385.19,9467.68,159222881,185338,6393426796.75
2008-07-01,9352.32,9396.70,9282.51,9385.19,167004720,168175,6598690124.75
2008-06-30,9324.36,9399.05,9237.25,9352.32,151148809,163387,6546534941.50
2008-06-29,9313.40,9402.52,9252.75,9324.36,200567934,195978,7392858499.00
2008-06-28,9581.34,9583.32,9245.15,9313.40,238057274,235222,8692517085.00
2008-06-25,9731.80,9736.55,9573.30,9581.34,188307245,205869,7537139728.25
2008-06-24,9789.91,9811.43,9683.59,9731.80,203884908,211327,7845846187.25
2008-06-23,9801.99,9835.55,9756.14,9789.91,220623648,224004,7960279943.00
2008-06-22,9768.54,9832.07,9757.72,9801.99,280395238,257312,10060967397.75
2008-06-21,9778.48,9798.31,9732.13,9768.54,242027846,459644,9542069718.50
2008-06-18,9814.94,9836.00,9737.82,9778.48,240222980,289899,9793531018.75
2008-06-17,9782.19,9836.75,9760.81,9814.94,287877691,310990,10732233336.00
2008-06-16,9687.09,9782.19,9669.38,9782.19,229624054,538251,9982788208.75
2008-06-15,9708.78,9745.63,9647.93,9687.09,286825775,266883,11573558003.50
2008-06-14,9688.45,9734.78,9679.09,9708.78,271277479,246770,10704589536.00
2008-06-11,9766.37,9782.57,9666.15,9688.45,342417157,274028,11670995966.50
2008-06-10,9777.04,9844.81,9732.34,9766.37,382364080,267231,12379044346.25
2008-06-09,9737.31,9839.17,9737.31,9777.04,350736207,285041,12596226549.50
2008-06-08,9765.00,9816.47,9696.19,9737.31,545875862,398624,15276688626.00
2008-06-07,9661.48,9842.30,9657.52,9765.00,343129928,350134,12783166070.50
2008-06-04,9501.92,9674.67,9501.92,9661.48,427358359,418469,13658349984.75
2008-06-03,9516.57,9525.36,9458.87,9501.92,743853392,921981,15138642648.00
2008-06-02,9503.28,9560.83,9462.61,9516.57,182865123,142422,6571669482.75
2008-04-20,9497.16,9522.79,9295.10,9521.61,273339075,190413,11377375576.25
2008-04-19,9630.37,9692.36,9494.27,9497.16,254639669,180054,10548897284.00
2008-04-16,9522.93,9661.66,9522.93,9630.37,208593830,167487,8086357692.50
2008-04-15,9604.20,9645.64,9511.14,9522.93,185008598,183078,7339722613.50
2008-04-14,9562.23,9621.22,9535.74,9604.20,178920466,181534,7403628722.50
2008-04-13,9552.63,9570.82,9489.13,9562.23,199270528,197987,7713399299.50
2008-04-12,9501.72,9566.32,9491.31,9552.63,208888778,225100,9011483677.50
2008-04-09,9423.58,9501.72,9365.39,9501.72,152753281,179285,6558285162.00
2008-04-08,9410.18,9495.07,9391.06,9423.58,194933449,208764,8154008736.50
2008-04-07,9307.06,9410.45,9194.24,9410.18,171733351,177176,7246638004.00
2008-04-06,9408.81,9456.17,9298.88,9307.06,197316789,208520,7975067603.75
2008-04-05,9181.21,9424.64,9181.21,9408.81,209116395,217093,8639184103.25
2008-04-02,0.00,0.00,0.00,9181.21,198026435,185807,7597907298.25
2008-04-01,0.00,0.00,0.00,8980.55,112896227,128010,4364117961.50
2008-03-31,0.00,0.00,0.00,8992.53,128703567,141708,5003093232.75
2008-03-30,0.00,0.00,0.00,8906.20,141840742,153454,5659628332.25
2008-03-29,0.00,0.00,0.00,8992.26,111725535,145109,4444237051.50
2008-03-26,0.00,0.00,0.00,9221.95,160262500,203978,7106136616.50
2008-03-25,0.00,0.00,0.00,9313.24,194547824,220683,7884186101.00
2008-03-24,0.00,0.00,0.00,9186.73,123210687,193768,4563506618.50
2008-03-23,0.00,0.00,0.00,9215.94,152213938,281400,5988894945.50
2008-03-22,0.00,0.00,0.00,9259.54,312980077,931205,12526069659.25
2008-03-19,0.00,0.00,0.00,9344.43,202084214,132229,7365544720.00
2008-03-18,0.00,0.00,0.00,9393.12,125943565,103208,4903564596.00
2008-03-17,0.00,0.00,0.00,9318.59,145894050,122562,5641732148.25
2008-03-16,0.00,0.00,0.00,9515.30,173702778,121467,6605414875.25
2008-03-15,0.00,0.00,0.00,9548.06,137325668,127384,5124200116.00
2008-03-12,0.00,0.00,0.00,9735.98,233680067,182533,9136119212.00
2008-03-11,0.00,0.00,0.00,9733.94,153588534,141342,5954001553.50
2008-03-10,0.00,0.00,0.00,9600.38,183331134,153034,6418376454.25
2008-06-01,9529.34,9560.23,9490.06,9503.28,119680705,133825,4909440617.00
2008-05-31,9491.31,9540.04,9477.02,9529.34,126477561,130031,5031312824.25
2008-05-28,9482.25,9510.20,9425.22,9491.31,130961750,153999,5477569093.00
2008-05-27,9553.26,9575.10,9456.49,9482.25,129898654,176155,5603326110.50
2008-05-26,9715.31,9724.83,9527.00,9553.26,178971682,484897,8375498149.75
2008-05-25,9665.78,9767.67,9634.13,9715.31,201905664,201985,8875935931.25
2008-05-24,9672.62,9698.00,9600.12,9665.78,241327781,444080,8972660798.75
2008-05-21,9673.25,9716.96,9623.13,9672.62,177915385,163538,7313772782.25
2008-05-20,9630.65,9706.02,9630.65,9673.25,170460762,150150,6876836691.75
2008-05-19,9646.44,9675.10,9547.99,9630.65,203598606,165543,8018037556.50
2008-05-18,9664.54,9716.54,9572.45,9646.44,138924451,160213,5137071122.00
2008-05-17,9783.19,9801.65,9640.37,9664.54,173920557,425291,6427012749.00
2008-05-14,9749.53,9815.14,9721.31,9783.19,175920817,145934,7107155539.25
2008-05-13,9615.05,9766.23,9511.71,9749.53,171814487,148800,6878463846.75
2008-05-12,9695.29,9749.34,9566.13,9615.05,171925030,163550,6989022739.50
2008-05-11,9502.96,9709.44,9502.03,9695.29,173579437,172797,7223874800.25
2008-05-10,9771.85,9777.69,9241.00,9502.96,232169623,207531,9365432366.00
2008-05-07,9926.63,9926.63,9692.88,9771.85,171922524,167923,7221737130.25
2008-05-06,10030.62,10048.56,9914.00,9926.63,232895069,201918,9096881700.25
2008-05-05,10055.23,10077.73,9964.45,10030.62,185897004,172189,8141535676.00
2008-05-04,10057.69,10064.34,9989.41,10055.23,196365203,175947,8661238157.25
2008-05-03,10066.16,10121.67,9973.95,10057.69,211538167,178901,9789881904.75
2008-04-30,10089.52,10098.76,9976.87,10066.16,266871604,202587,11410021695.50
2008-04-29,9907.12,10099.21,9907.12,10089.52,277169449,204830,11582770464.75
2008-04-28,9766.27,9908.82,9704.65,9907.12,218355911,181168,8618123942.50
2008-04-27,9902.74,9957.48,9746.67,9766.27,263114580,199130,9672947508.50
2008-04-26,9754.10,9915.02,9752.57,9902.74,279102990,210655,10621535144.25
2008-04-23,9692.96,9820.74,9675.57,9754.10,290240582,223469,11922919517.00
2008-04-22,9638.79,9693.00,9596.12,9692.96,311742207,224413,12527898768.75
2008-04-21,9521.61,9670.17,9521.61,9638.79,358808630,224276,13279939853.75
2008-11-24,4264.52,4582.31,4237.49,4529.19,414533102,177871,7064873733.15
2008-11-23,4431.57,4442.71,4223.70,4264.52,342413347,155608,6185341139.75
2008-11-22,4880.44,4880.44,4416.55,4431.57,222627697,120226,4167324961.94
2008-11-19,4969.96,5026.27,4854.78,4880.44,198030465,130939,3912322866.25
2008-11-18,5173.12,5174.38,4950.64,4969.96,207901825,135958,4345630528.95
2008-11-17,5145.84,5245.08,5106.74,5173.12,303887506,157494,5773497987.25
2008-11-16,5079.54,5149.98,4920.61,5145.84,334844969,164327,6061120069.65
2008-11-15,5485.19,5485.19,5066.63,5079.54,236490944,148534,4309570545.84
2008-11-12,5465.85,5485.19,5365.05,5485.19,260604182,155852,4972119324.90
2008-11-11,5766.16,5766.16,5455.71,5465.85,246041193,149897,4533902077.00
2008-11-10,5836.42,5907.92,5763.64,5766.16,302109913,164189,5883428570.20
2008-11-09,5732.03,5845.41,5644.59,5836.42,274437712,158114,5281778638.95
2008-11-08,6083.87,6083.87,5727.33,5732.03,212565144,139143,4227246972.54
2008-11-05,6045.13,6224.53,5996.16,6083.87,430294498,220386,8926790769.85
2008-11-04,5889.34,6047.11,5882.23,6045.13,417541541,206266,8947264926.85
2008-11-03,5800.90,5939.06,5769.90,5889.34,338931887,175633,6443942521.65
2008-11-02,5871.24,5895.32,5745.95,5800.90,411809211,200446,8110006487.70
2008-11-01,5537.82,5878.50,5526.99,5871.24,342249142,167705,6874404540.19
2008-10-29,5621.99,5884.27,5511.95,5537.82,357743934,193940,7324482790.65
2008-10-28,5338.68,5656.86,5301.91,5621.99,391245454,200192,7843231783.59
2008-10-27,5531.57,5561.43,5218.13,5338.68,231025911,152273,5044206141.90
2008-10-26,5624.68,5624.68,5360.75,5531.57,246858168,164456,5561725205.84
2008-10-25,6160.80,6160.80,5564.96,5624.68,149345352,101772,4096011840.90
2008-10-22,6397.14,6397.27,6121.96,6160.80,191231389,146453,5357153336.15
2008-10-21,6345.75,6546.31,6314.95,6397.14,328854743,198789,8104035503.80
2008-10-20,6258.32,6444.34,6212.38,6345.75,287571301,173500,7190108403.05
2008-10-19,6503.94,6596.00,6183.72,6258.32,189247371,157916,5393633341.15
2008-10-18,6863.15,6863.15,6476.34,6503.94,270280610,180243,6738180016.64
2008-10-15,6828.96,6865.25,6289.99,6863.15,403628100,231763,10285898511.39
2008-10-14,6365.23,6953.29,6365.23,6828.96,400194516,233270,10450455923.04
2008-03-09,0.00,0.00,0.00,9698.13,132321029,141687,5342390211.75
2008-03-08,0.00,0.00,0.00,9797.84,162476080,148428,6199659234.25
2008-03-05,0.00,0.00,0.00,9871.90,200938966,176741,8576559123.50
2008-03-04,0.00,0.00,0.00,9902.52,179575570,157570,7432551817.25
2008-03-03,0.00,0.00,0.00,9723.22,185614323,164026,7328291164.00
2008-03-02,0.00,0.00,0.00,9760.42,250387703,190827,9737171439.50
2008-03-01,0.00,0.00,0.00,10041.56,258434340,185436,10032337943.75
2008-02-27,0.00,0.00,0.00,10146.16,263251850,187201,9617522101.25
2008-02-26,0.00,0.00,0.00,10151.36,323371465,220704,11909723159.25
2008-02-25,0.00,0.00,0.00,10210.50,322299205,219931,11842621341.00
2008-02-24,0.00,0.00,0.00,10004.06,311309164,234677,11121008880.25
2008-02-23,0.00,0.00,0.00,10194.21,339913521,241952,12588800634.75
2008-02-20,0.00,0.00,0.00,9972.38,284820578,212733,11190729427.25
2008-02-19,0.00,0.00,0.00,9740.29,276478230,218923,10722263670.75
2008-02-18,0.00,0.00,0.00,9649.01,367465851,250619,11858645324.25
